id,score,audio_path,char_path,jieba_path,pku_path,snlp_path
26868553,5.1,Audio_Data/26868553.mp4,char_data/3/5.1-26868553.txt,jieba_data/3/5.1-26868553.txt,pku_data/3/5.1-26868553.txt,snlp_data/3/5.1-26868553.txt
21264285,5.0,Audio_Data/21264285.mp4,char_data/1/5.0-21264285.txt,jieba_data/1/5.0-21264285.txt,pku_data/1/5.0-21264285.txt,snlp_data/1/5.0-21264285.txt
5279977,6.8,Audio_Data/5279977.mp4,char_data/2/6.8-5279977.txt,jieba_data/2/6.8-5279977.txt,pku_data/2/6.8-5279977.txt,snlp_data/2/6.8-5279977.txt
19962568,5.9,Audio_Data/19962568.mp4,char_data/1/5.9-19962568.txt,jieba_data/1/5.9-19962568.txt,pku_data/1/5.9-19962568.txt,snlp_data/1/5.9-19962568.txt
26790961,7.3,Audio_Data/26790961.mp4,char_data/2/7.3-26790961.txt,jieba_data/2/7.3-26790961.txt,pku_data/2/7.3-26790961.txt,snlp_data/2/7.3-26790961.txt
2381879,7.0,Audio_Data/2381879.mp4,char_data/3/7.0-2381879.txt,jieba_data/3/7.0-2381879.txt,pku_data/3/7.0-2381879.txt,snlp_data/3/7.0-2381879.txt
30259043,5.1,Audio_Data/30259043.mp4,char_data/3/5.1-30259043.txt,jieba_data/3/5.1-30259043.txt,pku_data/3/5.1-30259043.txt,snlp_data/3/5.1-30259043.txt
4237879,7.7,Audio_Data/4237879.mp4,char_data/3/7.7-4237879.txt,jieba_data/3/7.7-4237879.txt,pku_data/3/7.7-4237879.txt,snlp_data/3/7.7-4237879.txt
30167129,6.9,Audio_Data/30167129.mp4,char_data/3/6.9-30167129.txt,jieba_data/3/6.9-30167129.txt,pku_data/3/6.9-30167129.txt,snlp_data/3/6.9-30167129.txt
5044737,7.4,Audio_Data/5044737.mp4,char_data/3/7.4-5044737.txt,jieba_data/3/7.4-5044737.txt,pku_data/3/7.4-5044737.txt,snlp_data/3/7.4-5044737.txt
11615929,7.3,Audio_Data/11615929.mp4,char_data/3/7.3-11615929.txt,jieba_data/3/7.3-11615929.txt,pku_data/3/7.3-11615929.txt,snlp_data/3/7.3-11615929.txt
27114911,6.2,Audio_Data/27114911.mp4,char_data/0/6.2-27114911.txt,jieba_data/0/6.2-27114911.txt,pku_data/0/6.2-27114911.txt,snlp_data/0/6.2-27114911.txt
24745500,7.6,Audio_Data/24745500.mp4,char_data/2/7.6-24745500.txt,jieba_data/2/7.6-24745500.txt,pku_data/2/7.6-24745500.txt,snlp_data/2/7.6-24745500.txt
25798448,7.7,Audio_Data/25798448.mp4,char_data/2/7.7-25798448.txt,jieba_data/2/7.7-25798448.txt,pku_data/2/7.7-25798448.txt,snlp_data/2/7.7-25798448.txt
25955779,6.4,Audio_Data/25955779.mp4,char_data/3/6.4-25955779.txt,jieba_data/3/6.4-25955779.txt,pku_data/3/6.4-25955779.txt,snlp_data/3/6.4-25955779.txt
26061902,6.3,Audio_Data/26061902.mp4,char_data/0/6.3-26061902.txt,jieba_data/0/6.3-26061902.txt,pku_data/0/6.3-26061902.txt,snlp_data/0/6.3-26061902.txt
24736504,6.9,Audio_Data/24736504.mp4,char_data/2/6.9-24736504.txt,jieba_data/2/6.9-24736504.txt,pku_data/2/6.9-24736504.txt,snlp_data/2/6.9-24736504.txt
1297747,7.8,Audio_Data/1297747.mp4,char_data/3/7.8-1297747.txt,jieba_data/3/7.8-1297747.txt,pku_data/3/7.8-1297747.txt,snlp_data/3/7.8-1297747.txt
2124703,8.1,Audio_Data/2124703.mp4,char_data/2/8.1-2124703.txt,jieba_data/2/8.1-2124703.txt,pku_data/2/8.1-2124703.txt,snlp_data/2/8.1-2124703.txt
1291875,8.8,Audio_Data/1291875.mp4,char_data/0/8.8-1291875.txt,jieba_data/0/8.8-1291875.txt,pku_data/0/8.8-1291875.txt,snlp_data/0/8.8-1291875.txt
10727641,7.8,Audio_Data/10727641.mp4,char_data/2/7.8-10727641.txt,jieba_data/2/7.8-10727641.txt,pku_data/2/7.8-10727641.txt,snlp_data/2/7.8-10727641.txt
7054604,6.6,Audio_Data/7054604.mp4,char_data/3/6.6-7054604.txt,jieba_data/3/6.6-7054604.txt,pku_data/3/6.6-7054604.txt,snlp_data/3/6.6-7054604.txt
10440138,7.7,Audio_Data/10440138.mp4,char_data/3/7.7-10440138.txt,jieba_data/3/7.7-10440138.txt,pku_data/3/7.7-10440138.txt,snlp_data/3/7.7-10440138.txt
27038183,6.9,Audio_Data/27038183.mp4,char_data/2/6.9-27038183.txt,jieba_data/2/6.9-27038183.txt,pku_data/2/6.9-27038183.txt,snlp_data/2/6.9-27038183.txt
1292213,9.2,Audio_Data/1292213.mp4,char_data/2/9.2-1292213.txt,jieba_data/2/9.2-1292213.txt,pku_data/2/9.2-1292213.txt,snlp_data/2/9.2-1292213.txt
5343383,6.0,Audio_Data/5343383.mp4,char_data/1/6.0-5343383.txt,jieba_data/1/6.0-5343383.txt,pku_data/1/6.0-5343383.txt,snlp_data/1/6.0-5343383.txt
24716039,6.7,Audio_Data/24716039.mp4,char_data/1/6.7-24716039.txt,jieba_data/1/6.7-24716039.txt,pku_data/1/6.7-24716039.txt,snlp_data/1/6.7-24716039.txt
26956641,6.3,Audio_Data/26956641.mp4,char_data/1/6.3-26956641.txt,jieba_data/1/6.3-26956641.txt,pku_data/1/6.3-26956641.txt,snlp_data/1/6.3-26956641.txt
26909423,6.7,Audio_Data/26909423.mp4,char_data/0/6.7-26909423.txt,jieba_data/0/6.7-26909423.txt,pku_data/0/6.7-26909423.txt,snlp_data/0/6.7-26909423.txt
4284085,7.9,Audio_Data/4284085.mp4,char_data/3/7.9-4284085.txt,jieba_data/3/7.9-4284085.txt,pku_data/3/7.9-4284085.txt,snlp_data/3/7.9-4284085.txt
27063335,7.6,Audio_Data/27063335.mp4,char_data/1/7.6-27063335.txt,jieba_data/1/7.6-27063335.txt,pku_data/1/7.6-27063335.txt,snlp_data/1/7.6-27063335.txt
4864908,7.2,Audio_Data/4864908.mp4,char_data/2/7.2-4864908.txt,jieba_data/2/7.2-4864908.txt,pku_data/2/7.2-4864908.txt,snlp_data/2/7.2-4864908.txt
27148198,7.1,Audio_Data/27148198.mp4,char_data/0/7.1-27148198.txt,jieba_data/0/7.1-27148198.txt,pku_data/0/7.1-27148198.txt,snlp_data/0/7.1-27148198.txt
1291543,8.5,Audio_Data/1291543.mp4,char_data/0/8.5-1291543.txt,jieba_data/0/8.5-1291543.txt,pku_data/0/8.5-1291543.txt,snlp_data/0/8.5-1291543.txt
26995137,7.3,Audio_Data/26995137.mp4,char_data/2/7.3-26995137.txt,jieba_data/2/7.3-26995137.txt,pku_data/2/7.3-26995137.txt,snlp_data/2/7.3-26995137.txt
26916202,5.2,Audio_Data/26916202.mp4,char_data/3/5.2-26916202.txt,jieba_data/3/5.2-26916202.txt,pku_data/3/5.2-26916202.txt,snlp_data/3/5.2-26916202.txt
24743711,7.6,Audio_Data/24743711.mp4,char_data/0/7.6-24743711.txt,jieba_data/0/7.6-24743711.txt,pku_data/0/7.6-24743711.txt,snlp_data/0/7.6-24743711.txt
4843637,7.3,Audio_Data/4843637.mp4,char_data/2/7.3-4843637.txt,jieba_data/2/7.3-4843637.txt,pku_data/2/7.3-4843637.txt,snlp_data/2/7.3-4843637.txt
26754831,5.9,Audio_Data/26754831.mp4,char_data/0/5.9-26754831.txt,jieba_data/0/5.9-26754831.txt,pku_data/0/5.9-26754831.txt,snlp_data/0/5.9-26754831.txt
26304201,5.9,Audio_Data/26304201.mp4,char_data/1/5.9-26304201.txt,jieba_data/1/5.9-26304201.txt,pku_data/1/5.9-26304201.txt,snlp_data/1/5.9-26304201.txt
25806958,7.4,Audio_Data/25806958.mp4,char_data/1/7.4-25806958.txt,jieba_data/1/7.4-25806958.txt,pku_data/1/7.4-25806958.txt,snlp_data/1/7.4-25806958.txt
26011893,7.8,Audio_Data/26011893.mp4,char_data/2/7.8-26011893.txt,jieba_data/2/7.8-26011893.txt,pku_data/2/7.8-26011893.txt,snlp_data/2/7.8-26011893.txt
6971017,5.6,Audio_Data/6971017.mp4,char_data/2/5.6-6971017.txt,jieba_data/2/5.6-6971017.txt,pku_data/2/5.6-6971017.txt,snlp_data/2/5.6-6971017.txt
25742242,6.1,Audio_Data/25742242.mp4,char_data/3/6.1-25742242.txt,jieba_data/3/6.1-25742242.txt,pku_data/3/6.1-25742242.txt,snlp_data/3/6.1-25742242.txt
26433966,6.6,Audio_Data/26433966.mp4,char_data/2/6.6-26433966.txt,jieba_data/2/6.6-26433966.txt,pku_data/2/6.6-26433966.txt,snlp_data/2/6.6-26433966.txt
25964071,7.6,Audio_Data/25964071.mp4,char_data/1/7.6-25964071.txt,jieba_data/1/7.6-25964071.txt,pku_data/1/7.6-25964071.txt,snlp_data/1/7.6-25964071.txt
10831449,6.4,Audio_Data/10831449.mp4,char_data/2/6.4-10831449.txt,jieba_data/2/6.4-10831449.txt,pku_data/2/6.4-10831449.txt,snlp_data/2/6.4-10831449.txt
6722888,5.5,Audio_Data/6722888.mp4,char_data/1/5.5-6722888.txt,jieba_data/1/5.5-6722888.txt,pku_data/1/5.5-6722888.txt,snlp_data/1/5.5-6722888.txt
25882279,7.4,Audio_Data/25882279.mp4,char_data/3/7.4-25882279.txt,jieba_data/3/7.4-25882279.txt,pku_data/3/7.4-25882279.txt,snlp_data/3/7.4-25882279.txt
6874741,7.6,Audio_Data/6874741.mp4,char_data/3/7.6-6874741.txt,jieba_data/3/7.6-6874741.txt,pku_data/3/7.6-6874741.txt,snlp_data/3/7.6-6874741.txt
25889476,6.3,Audio_Data/25889476.mp4,char_data/0/6.3-25889476.txt,jieba_data/0/6.3-25889476.txt,pku_data/0/6.3-25889476.txt,snlp_data/0/6.3-25889476.txt
25715087,6.0,Audio_Data/25715087.mp4,char_data/0/6.0-25715087.txt,jieba_data/0/6.0-25715087.txt,pku_data/0/6.0-25715087.txt,snlp_data/0/6.0-25715087.txt
4133814,7.3,Audio_Data/4133814.mp4,char_data/0/7.3-4133814.txt,jieba_data/0/7.3-4133814.txt,pku_data/0/7.3-4133814.txt,snlp_data/0/7.3-4133814.txt
26760160,6.2,Audio_Data/26760160.mp4,char_data/1/6.2-26760160.txt,jieba_data/1/6.2-26760160.txt,pku_data/1/6.2-26760160.txt,snlp_data/1/6.2-26760160.txt
7051294,5.7,Audio_Data/7051294.mp4,char_data/0/5.7-7051294.txt,jieba_data/0/5.7-7051294.txt,pku_data/0/5.7-7051294.txt,snlp_data/0/5.7-7051294.txt
26630781,6.7,Audio_Data/26630781.mp4,char_data/3/6.7-26630781.txt,jieba_data/3/6.7-26630781.txt,pku_data/3/6.7-26630781.txt,snlp_data/3/6.7-26630781.txt
25713408,5.2,Audio_Data/25713408.mp4,char_data/0/5.2-25713408.txt,jieba_data/0/5.2-25713408.txt,pku_data/0/5.2-25713408.txt,snlp_data/0/5.2-25713408.txt
33434919,5.8,Audio_Data/33434919.mp4,char_data/2/5.8-33434919.txt,jieba_data/2/5.8-33434919.txt,pku_data/2/5.8-33434919.txt,snlp_data/2/5.8-33434919.txt
30282387,6.3,Audio_Data/30282387.mp4,char_data/2/6.3-30282387.txt,jieba_data/2/6.3-30282387.txt,pku_data/2/6.3-30282387.txt,snlp_data/2/6.3-30282387.txt
25945280,5.4,Audio_Data/25945280.mp4,char_data/3/5.4-25945280.txt,jieba_data/3/5.4-25945280.txt,pku_data/3/5.4-25945280.txt,snlp_data/3/5.4-25945280.txt
26606743,6.3,Audio_Data/26606743.mp4,char_data/1/6.3-26606743.txt,jieba_data/1/6.3-26606743.txt,pku_data/1/6.3-26606743.txt,snlp_data/1/6.3-26606743.txt
6041191,6.9,Audio_Data/6041191.mp4,char_data/2/6.9-6041191.txt,jieba_data/2/6.9-6041191.txt,pku_data/2/6.9-6041191.txt,snlp_data/2/6.9-6041191.txt
25858762,6.4,Audio_Data/25858762.mp4,char_data/3/6.4-25858762.txt,jieba_data/3/6.4-25858762.txt,pku_data/3/6.4-25858762.txt,snlp_data/3/6.4-25858762.txt
27072615,5.5,Audio_Data/27072615.mp4,char_data/2/5.5-27072615.txt,jieba_data/2/5.5-27072615.txt,pku_data/2/5.5-27072615.txt,snlp_data/2/5.5-27072615.txt
27604296,5.9,Audio_Data/27604296.mp4,char_data/2/5.9-27604296.txt,jieba_data/2/5.9-27604296.txt,pku_data/2/5.9-27604296.txt,snlp_data/2/5.9-27604296.txt
26313973,6.2,Audio_Data/26313973.mp4,char_data/2/6.2-26313973.txt,jieba_data/2/6.2-26313973.txt,pku_data/2/6.2-26313973.txt,snlp_data/2/6.2-26313973.txt
26985127,7.1,Audio_Data/26985127.mp4,char_data/0/7.1-26985127.txt,jieba_data/0/7.1-26985127.txt,pku_data/0/7.1-26985127.txt,snlp_data/0/7.1-26985127.txt
20451471,5.4,Audio_Data/20451471.mp4,char_data/3/5.4-20451471.txt,jieba_data/3/5.4-20451471.txt,pku_data/3/5.4-20451471.txt,snlp_data/3/5.4-20451471.txt
5294324,5.6,Audio_Data/5294324.mp4,char_data/0/5.6-5294324.txt,jieba_data/0/5.6-5294324.txt,pku_data/0/5.6-5294324.txt,snlp_data/0/5.6-5294324.txt
27069427,5.0,Audio_Data/27069427.mp4,char_data/3/5.0-27069427.txt,jieba_data/3/5.0-27069427.txt,pku_data/3/5.0-27069427.txt,snlp_data/3/5.0-27069427.txt
20444530,5.9,Audio_Data/20444530.mp4,char_data/0/5.9-20444530.txt,jieba_data/0/5.9-20444530.txt,pku_data/0/5.9-20444530.txt,snlp_data/0/5.9-20444530.txt
27062994,7.7,Audio_Data/27062994.mp4,char_data/3/7.7-27062994.txt,jieba_data/3/7.7-27062994.txt,pku_data/3/7.7-27062994.txt,snlp_data/3/7.7-27062994.txt
26811587,7.8,Audio_Data/26811587.mp4,char_data/0/7.8-26811587.txt,jieba_data/0/7.8-26811587.txt,pku_data/0/7.8-26811587.txt,snlp_data/0/7.8-26811587.txt
26801782,6.3,Audio_Data/26801782.mp4,char_data/2/6.3-26801782.txt,jieba_data/2/6.3-26801782.txt,pku_data/2/6.3-26801782.txt,snlp_data/2/6.3-26801782.txt
4176542,7.8,Audio_Data/4176542.mp4,char_data/1/7.8-4176542.txt,jieba_data/1/7.8-4176542.txt,pku_data/1/7.8-4176542.txt,snlp_data/1/7.8-4176542.txt
30390144,7.3,Audio_Data/30390144.mp4,char_data/2/7.3-30390144.txt,jieba_data/2/7.3-30390144.txt,pku_data/2/7.3-30390144.txt,snlp_data/2/7.3-30390144.txt
33417046,6.0,Audio_Data/33417046.mp4,char_data/2/6.0-33417046.txt,jieba_data/2/6.0-33417046.txt,pku_data/2/6.0-33417046.txt,snlp_data/2/6.0-33417046.txt
27040921,6.9,Audio_Data/27040921.mp4,char_data/1/6.9-27040921.txt,jieba_data/1/6.9-27040921.txt,pku_data/1/6.9-27040921.txt,snlp_data/1/6.9-27040921.txt
3077412,7.4,Audio_Data/3077412.mp4,char_data/1/7.4-3077412.txt,jieba_data/1/7.4-3077412.txt,pku_data/1/7.4-3077412.txt,snlp_data/1/7.4-3077412.txt
26425068,7.2,Audio_Data/26425068.mp4,char_data/0/7.2-26425068.txt,jieba_data/0/7.2-26425068.txt,pku_data/0/7.2-26425068.txt,snlp_data/0/7.2-26425068.txt
30479973,5.8,Audio_Data/30479973.mp4,char_data/0/5.8-30479973.txt,jieba_data/0/5.8-30479973.txt,pku_data/0/5.8-30479973.txt,snlp_data/0/5.8-30479973.txt
3792799,8.7,Audio_Data/3792799.mp4,char_data/2/8.7-3792799.txt,jieba_data/2/8.7-3792799.txt,pku_data/2/8.7-3792799.txt,snlp_data/2/8.7-3792799.txt
20279749,5.0,Audio_Data/20279749.mp4,char_data/1/5.0-20279749.txt,jieba_data/1/5.0-20279749.txt,pku_data/1/5.0-20279749.txt,snlp_data/1/5.0-20279749.txt
5319823,5.9,Audio_Data/5319823.mp4,char_data/2/5.9-5319823.txt,jieba_data/2/5.9-5319823.txt,pku_data/2/5.9-5319823.txt,snlp_data/2/5.9-5319823.txt
10600271,6.1,Audio_Data/10600271.mp4,char_data/1/6.1-10600271.txt,jieba_data/1/6.1-10600271.txt,pku_data/1/6.1-10600271.txt,snlp_data/1/6.1-10600271.txt
25723907,6.7,Audio_Data/25723907.mp4,char_data/2/6.7-25723907.txt,jieba_data/2/6.7-25723907.txt,pku_data/2/6.7-25723907.txt,snlp_data/2/6.7-25723907.txt
11627068,8.0,Audio_Data/11627068.mp4,char_data/0/8.0-11627068.txt,jieba_data/0/8.0-11627068.txt,pku_data/0/8.0-11627068.txt,snlp_data/0/8.0-11627068.txt
27073079,5.2,Audio_Data/27073079.mp4,char_data/0/5.2-27073079.txt,jieba_data/0/5.2-27073079.txt,pku_data/0/5.2-27073079.txt,snlp_data/0/5.2-27073079.txt
26352440,5.8,Audio_Data/26352440.mp4,char_data/3/5.8-26352440.txt,jieba_data/3/5.8-26352440.txt,pku_data/3/5.8-26352440.txt,snlp_data/3/5.8-26352440.txt
26728669,7.2,Audio_Data/26728669.mp4,char_data/1/7.2-26728669.txt,jieba_data/1/7.2-26728669.txt,pku_data/1/7.2-26728669.txt,snlp_data/1/7.2-26728669.txt
10567087,5.2,Audio_Data/10567087.mp4,char_data/0/5.2-10567087.txt,jieba_data/0/5.2-10567087.txt,pku_data/0/5.2-10567087.txt,snlp_data/0/5.2-10567087.txt
25895276,5.8,Audio_Data/25895276.mp4,char_data/2/5.8-25895276.txt,jieba_data/2/5.8-25895276.txt,pku_data/2/5.8-25895276.txt,snlp_data/2/5.8-25895276.txt
25746423,5.2,Audio_Data/25746423.mp4,char_data/3/5.2-25746423.txt,jieba_data/3/5.2-25746423.txt,pku_data/3/5.2-25746423.txt,snlp_data/3/5.2-25746423.txt
4202326,6.2,Audio_Data/4202326.mp4,char_data/0/6.2-4202326.txt,jieba_data/0/6.2-4202326.txt,pku_data/0/6.2-4202326.txt,snlp_data/0/6.2-4202326.txt
10833923,5.6,Audio_Data/10833923.mp4,char_data/1/5.6-10833923.txt,jieba_data/1/5.6-10833923.txt,pku_data/1/5.6-10833923.txt,snlp_data/1/5.6-10833923.txt
26782656,5.3,Audio_Data/26782656.mp4,char_data/2/5.3-26782656.txt,jieba_data/2/5.3-26782656.txt,pku_data/2/5.3-26782656.txt,snlp_data/2/5.3-26782656.txt
26820836,7.1,Audio_Data/26820836.mp4,char_data/3/7.1-26820836.txt,jieba_data/3/7.1-26820836.txt,pku_data/3/7.1-26820836.txt,snlp_data/3/7.1-26820836.txt
27663742,6.7,Audio_Data/27663742.mp4,char_data/0/6.7-27663742.txt,jieba_data/0/6.7-27663742.txt,pku_data/0/6.7-27663742.txt,snlp_data/0/6.7-27663742.txt
26263844,6.5,Audio_Data/26263844.mp4,char_data/1/6.5-26263844.txt,jieba_data/1/6.5-26263844.txt,pku_data/1/6.5-26263844.txt,snlp_data/1/6.5-26263844.txt
4154669,6.3,Audio_Data/4154669.mp4,char_data/3/6.3-4154669.txt,jieba_data/3/6.3-4154669.txt,pku_data/3/6.3-4154669.txt,snlp_data/3/6.3-4154669.txt
26873275,7.5,Audio_Data/26873275.mp4,char_data/2/7.5-26873275.txt,jieba_data/2/7.5-26873275.txt,pku_data/2/7.5-26873275.txt,snlp_data/2/7.5-26873275.txt
3632506,5.5,Audio_Data/3632506.mp4,char_data/2/5.5-3632506.txt,jieba_data/2/5.5-3632506.txt,pku_data/2/5.5-3632506.txt,snlp_data/2/5.5-3632506.txt
1862151,8.4,Audio_Data/1862151.mp4,char_data/0/8.4-1862151.txt,jieba_data/0/8.4-1862151.txt,pku_data/0/8.4-1862151.txt,snlp_data/0/8.4-1862151.txt
25854832,7.9,Audio_Data/25854832.mp4,char_data/2/7.9-25854832.txt,jieba_data/2/7.9-25854832.txt,pku_data/2/7.9-25854832.txt,snlp_data/2/7.9-25854832.txt
22232939,5.8,Audio_Data/22232939.mp4,char_data/2/5.8-22232939.txt,jieba_data/2/5.8-22232939.txt,pku_data/2/5.8-22232939.txt,snlp_data/2/5.8-22232939.txt
26574965,6.2,Audio_Data/26574965.mp4,char_data/2/6.2-26574965.txt,jieba_data/2/6.2-26574965.txt,pku_data/2/6.2-26574965.txt,snlp_data/2/6.2-26574965.txt
4328444,5.2,Audio_Data/4328444.mp4,char_data/3/5.2-4328444.txt,jieba_data/3/5.2-4328444.txt,pku_data/3/5.2-4328444.txt,snlp_data/3/5.2-4328444.txt
4913200,6.5,Audio_Data/4913200.mp4,char_data/1/6.5-4913200.txt,jieba_data/1/6.5-4913200.txt,pku_data/1/6.5-4913200.txt,snlp_data/1/6.5-4913200.txt
26761334,6.8,Audio_Data/26761334.mp4,char_data/2/6.8-26761334.txt,jieba_data/2/6.8-26761334.txt,pku_data/2/6.8-26761334.txt,snlp_data/2/6.8-26761334.txt
6313287,5.3,Audio_Data/6313287.mp4,char_data/0/5.3-6313287.txt,jieba_data/0/5.3-6313287.txt,pku_data/0/5.3-6313287.txt,snlp_data/0/5.3-6313287.txt
26177735,7.3,Audio_Data/26177735.mp4,char_data/3/7.3-26177735.txt,jieba_data/3/7.3-26177735.txt,pku_data/3/7.3-26177735.txt,snlp_data/3/7.3-26177735.txt
26752088,9.0,Audio_Data/26752088.mp4,char_data/2/9.0-26752088.txt,jieba_data/2/9.0-26752088.txt,pku_data/2/9.0-26752088.txt,snlp_data/2/9.0-26752088.txt
6973376,6.6,Audio_Data/6973376.mp4,char_data/1/6.6-6973376.txt,jieba_data/1/6.6-6973376.txt,pku_data/1/6.6-6973376.txt,snlp_data/1/6.6-6973376.txt
26705107,5.7,Audio_Data/26705107.mp4,char_data/0/5.7-26705107.txt,jieba_data/0/5.7-26705107.txt,pku_data/0/5.7-26705107.txt,snlp_data/0/5.7-26705107.txt
5318669,7.9,Audio_Data/5318669.mp4,char_data/3/7.9-5318669.txt,jieba_data/3/7.9-5318669.txt,pku_data/3/7.9-5318669.txt,snlp_data/3/7.9-5318669.txt
26366496,7.0,Audio_Data/26366496.mp4,char_data/2/7.0-26366496.txt,jieba_data/2/7.0-26366496.txt,pku_data/2/7.0-26366496.txt,snlp_data/2/7.0-26366496.txt
25743833,6.9,Audio_Data/25743833.mp4,char_data/1/6.9-25743833.txt,jieba_data/1/6.9-25743833.txt,pku_data/1/6.9-25743833.txt,snlp_data/1/6.9-25743833.txt
30146756,6.9,Audio_Data/30146756.mp4,char_data/0/6.9-30146756.txt,jieba_data/0/6.9-30146756.txt,pku_data/0/6.9-30146756.txt,snlp_data/0/6.9-30146756.txt
21941106,5.9,Audio_Data/21941106.mp4,char_data/0/5.9-21941106.txt,jieba_data/0/5.9-21941106.txt,pku_data/0/5.9-21941106.txt,snlp_data/0/5.9-21941106.txt
27140071,7.4,Audio_Data/27140071.mp4,char_data/3/7.4-27140071.txt,jieba_data/3/7.4-27140071.txt,pku_data/3/7.4-27140071.txt,snlp_data/3/7.4-27140071.txt
25884801,7.1,Audio_Data/25884801.mp4,char_data/1/7.1-25884801.txt,jieba_data/1/7.1-25884801.txt,pku_data/1/7.1-25884801.txt,snlp_data/1/7.1-25884801.txt
24269094,5.7,Audio_Data/24269094.mp4,char_data/1/5.7-24269094.txt,jieba_data/1/5.7-24269094.txt,pku_data/1/5.7-24269094.txt,snlp_data/1/5.7-24269094.txt
19931352,7.6,Audio_Data/19931352.mp4,char_data/2/7.6-19931352.txt,jieba_data/2/7.6-19931352.txt,pku_data/2/7.6-19931352.txt,snlp_data/2/7.6-19931352.txt
4873490,7.2,Audio_Data/4873490.mp4,char_data/0/7.2-4873490.txt,jieba_data/0/7.2-4873490.txt,pku_data/0/7.2-4873490.txt,snlp_data/0/7.2-4873490.txt
27000904,5.6,Audio_Data/27000904.mp4,char_data/0/5.6-27000904.txt,jieba_data/0/5.6-27000904.txt,pku_data/0/5.6-27000904.txt,snlp_data/0/5.6-27000904.txt
30394535,7.0,Audio_Data/30394535.mp4,char_data/0/7.0-30394535.txt,jieba_data/0/7.0-30394535.txt,pku_data/0/7.0-30394535.txt,snlp_data/0/7.0-30394535.txt
6126441,6.8,Audio_Data/6126441.mp4,char_data/3/6.8-6126441.txt,jieba_data/3/6.8-6126441.txt,pku_data/3/6.8-6126441.txt,snlp_data/3/6.8-6126441.txt
24879858,5.0,Audio_Data/24879858.mp4,char_data/1/5.0-24879858.txt,jieba_data/1/5.0-24879858.txt,pku_data/1/5.0-24879858.txt,snlp_data/1/5.0-24879858.txt
26820833,6.8,Audio_Data/26820833.mp4,char_data/0/6.8-26820833.txt,jieba_data/0/6.8-26820833.txt,pku_data/0/6.8-26820833.txt,snlp_data/0/6.8-26820833.txt
25830802,6.6,Audio_Data/25830802.mp4,char_data/0/6.6-25830802.txt,jieba_data/0/6.6-25830802.txt,pku_data/0/6.6-25830802.txt,snlp_data/0/6.6-25830802.txt
27133303,6.8,Audio_Data/27133303.mp4,char_data/1/6.8-27133303.txt,jieba_data/1/6.8-27133303.txt,pku_data/1/6.8-27133303.txt,snlp_data/1/6.8-27133303.txt
26633265,7.3,Audio_Data/26633265.mp4,char_data/2/7.3-26633265.txt,jieba_data/2/7.3-26633265.txt,pku_data/2/7.3-26633265.txt,snlp_data/2/7.3-26633265.txt
30217371,6.2,Audio_Data/30217371.mp4,char_data/1/6.2-30217371.txt,jieba_data/1/6.2-30217371.txt,pku_data/1/6.2-30217371.txt,snlp_data/1/6.2-30217371.txt
25858758,5.3,Audio_Data/25858758.mp4,char_data/3/5.3-25858758.txt,jieba_data/3/5.3-25858758.txt,pku_data/3/5.3-25858758.txt,snlp_data/3/5.3-25858758.txt
26330955,6.5,Audio_Data/26330955.mp4,char_data/1/6.5-26330955.txt,jieba_data/1/6.5-26330955.txt,pku_data/1/6.5-26330955.txt,snlp_data/1/6.5-26330955.txt
10599639,5.4,Audio_Data/10599639.mp4,char_data/3/5.4-10599639.txt,jieba_data/3/5.4-10599639.txt,pku_data/3/5.4-10599639.txt,snlp_data/3/5.4-10599639.txt
24875534,8.4,Audio_Data/24875534.mp4,char_data/3/8.4-24875534.txt,jieba_data/3/8.4-24875534.txt,pku_data/3/8.4-24875534.txt,snlp_data/3/8.4-24875534.txt
26348959,5.9,Audio_Data/26348959.mp4,char_data/3/5.9-26348959.txt,jieba_data/3/5.9-26348959.txt,pku_data/3/5.9-26348959.txt,snlp_data/3/5.9-26348959.txt
26709258,8.2,Audio_Data/26709258.mp4,char_data/1/8.2-26709258.txt,jieba_data/1/8.2-26709258.txt,pku_data/1/8.2-26709258.txt,snlp_data/1/8.2-26709258.txt
10508901,5.3,Audio_Data/10508901.mp4,char_data/2/5.3-10508901.txt,jieba_data/2/5.3-10508901.txt,pku_data/2/5.3-10508901.txt,snlp_data/2/5.3-10508901.txt
26794435,8.5,Audio_Data/26794435.mp4,char_data/2/8.5-26794435.txt,jieba_data/2/8.5-26794435.txt,pku_data/2/8.5-26794435.txt,snlp_data/2/8.5-26794435.txt
30323188,6.0,Audio_Data/30323188.mp4,char_data/1/6.0-30323188.txt,jieba_data/1/6.0-30323188.txt,pku_data/1/6.0-30323188.txt,snlp_data/1/6.0-30323188.txt
21943062,5.2,Audio_Data/21943062.mp4,char_data/3/5.2-21943062.txt,jieba_data/3/5.2-21943062.txt,pku_data/3/5.2-21943062.txt,snlp_data/3/5.2-21943062.txt
27074316,6.9,Audio_Data/27074316.mp4,char_data/1/6.9-27074316.txt,jieba_data/1/6.9-27074316.txt,pku_data/1/6.9-27074316.txt,snlp_data/1/6.9-27074316.txt
1828115,8.4,Audio_Data/1828115.mp4,char_data/0/8.4-1828115.txt,jieba_data/0/8.4-1828115.txt,pku_data/0/8.4-1828115.txt,snlp_data/0/8.4-1828115.txt
