,descriptions,id,scores
614,<START> 狄 仁 杰 天 王 狄 仁 杰 破 神 龙 王 案 高 宗 御 赐 神 器 亢 龙 锏 遭 天 武 天 嫉 妒 天 盗 取 亢 龙 锏 陷 害 狄 仁 杰 召 集 帮 方 术 异 组 图 谋 轨 命 尉 迟 真 金 带 队 狄 仁 杰 医 官 沙 陀 忠 帮 助 成 功 摆 脱 异 组 迫 害 尉 迟 真 金 商 议 解 异 组 刺 客 水 月 发 现 城 现 明 势 力 狄 仁 杰 周 旋 武 天 埋 唐 陷 入 深 危 机 封 魔 族 携 异 术 登 场 场 屠 魔 战 爆 发 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 赵又廷 冯绍峰 林更新 徐克 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25882296,1
615,<START> 猪 猪 侠 勇 闯 巨 岛 次 意 外 营 猪 猪 万 事 屋 猪 猪 侠 意 外 获 颗 魔 豆 杰 克 找 猪 猪 侠 委 托 帮 忙 寻 回 丢 失 金 蛋 巨 鹅 样 猪 猪 侠 伴 千 迢 迢 巨 岛 开 始 属 险 巨 岛 充 满 危 险 千 辛 万 苦 猪 猪 侠 行 终 巨 城 堡 找 巨 鹅 巨 发 现 行 踪 展 开 穷 追 舍 狙 击 猪 猪 侠 行 终 须 找 开 巨 岛 方 法 发 现 原 杰 克 真 实 身 邪 恶 江 洋 盗 维 护 正 义 猪 猪 侠 毅 然 决 然 杰 克 展 开 激 烈 战 斗 豆 瓣 <UNK> <UNK> <UNK> 陆双 祖晴 陈志荣 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25884865,1
616,<START> 斗 茶 斗 茶 国 茶 文 化 重 组 成 分 茗 战 国 古 代 竞 赛 方 式 评 定 茶 叶 质 量 优 劣 <UNK> 茶 技 艺 高 低 种 方 法 国 古 代 品 茶 高 表 现 形 式 乐 凡 幼 味 觉 独 特 天 赋 品 尝 味 够 持 久 记 住 常 利 种 天 赋 茶 馆 客 斗 茶 没 输 乐 凡 迷 美 丽 孩 洛 凝 洛 凝 青 梅 竹 马 陆 品 茗 竟 然 斗 茶 高 手 喜 欢 洛 凝 种 量 开 始 斗 茶 高 谢 香 激 法 乐 凡 拜 师 悉 心 教 导 斗 茶 进 行 火 荼 陆 品 茗 杀 入 决 赛 决 赛 开 始 乐 凡 克 服 重 重 困 难 现 身 赛 场 硝 烟 谢 香 乐 凡 陆 品 茗 代 表 斗 茶 高 级 水 平 家 族 走 <UNK> <UNK> <UNK> <UNK> <UNK> 杨紫 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25899690,1
617,<START> 爱 情 麻 辣 烫 情 定 终 身 李 央 刘 家 毅 高 东 华 学 代 死 党 兼 舍 友 间 感 情 分 好 李 央 直 默 默 喜 欢 名 陈 心 漂 亮 学 妹 陈 心 李 央 关 怀 备 哥 哥 刘 家 毅 毕 业 成 名 导 游 友 杨 菲 交 决 定 共 携 手 步 入 婚 姻 殿 堂 知 节 骨 眼 名 邓 雨 琪 游 客 走 进 刘 家 毅 生 活 厢 高 东 华 田 雅 结 婚 久 高 东 华 没 少 偷 腥 认 聪 明 妻 子 直 蒙 鼓 然 次 偶 然 田 雅 秘 密 颠 覆 高 东 华 整 世 界 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 何润东 秦昊 周一围 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25907086,1
618,<START> 种 爱 情 邹 雨 名 律 师 事 业 成 遭 遇 婚 姻 幸 妹 妹 邹 月 亦 陷 入 财 团 公 子 林 启 正 苦 恋 想 开 企 图 杀 愤 怒 邹 雨 找 林 启 正 想 妹 妹 讨 回 公 发 现 妹 妹 厢 情 愿 林 启 正 实 无 辜 场 意 外 邹 雨 度 遇 见 林 启 正 间 推 移 邹 雨 坚 强 善 良 渐 渐 吸 引 林 启 正 展 开 热 烈 追 求 直 暗 恋 邹 雨 事 高 展 旗 告 诫 邹 雨 远 林 启 正 邹 月 林 启 正 痴 情 疯 狂 亦 邹 雨 心 火 热 感 情 充 满 安 犹 豫 种 种 波 折 邹 雨 林 启 正 终 走 横 空 杀 林 启 正 青 梅 竹 马 江 心 瑶 感 情 度 陷 入 动 荡 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 刘亦菲 宋承宪 欧弟 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25911595,1
619,<START> 心 迷 宫 想 挣 脱 父 权 控 制 青 次 争 执 失 手 杀 死 村 痞 子 迫 逃 亡 没 想 样 方 式 逃 安 逸 生 活 开 际 惊 发 现 宿 命 早 专 制 父 亲 紧 紧 接 走 留 失 切 饱 受 家 庭 暴 力 摧 残 留 守 曾 恋 怀 抱 找 慰 藉 黑 暗 绝 情 夫 密 谋 杀 夫 莽 夫 死 真 传 情 夫 避 见 矢 口 否 认 切 次 陷 入 绝 现 生 活 带 仅 仅 关 心 行 正 直 严 格 律 老 村 长 精 心 设 计 退 休 晚 生 活 生 忠 诚 信 仰 性 面 轻 易 低 头 污 点 掉 落 命 运 蓝 图 竭 力 擦 掉 污 迹 剥 开 黑 洞 深 陷 <UNK> <UNK> <UNK> <UNK> 忻钰坤 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25917973,1
620,<START> 间 非 典 期 间 病 毒 肆 虐 姚 远 林 雨 桐 契 机 相 识 相 知 晃 眼 进 入 学 深 造 校 园 意 外 重 逢 理 成 章 姚 远 林 雨 桐 走 开 始 漫 长 甜 蜜 爱 情 长 跑 然 终 携 手 步 入 婚 姻 殿 堂 阴 差 阳 错 分 扬 镳 无 联 系 姚 远 成 名 工 程 师 结 识 名 沈 馨 温 柔 子 父 亲 姚 文 成 身 体 直 好 姚 远 决 定 沈 馨 结 婚 父 亲 心 愿 然 结 婚 典 礼 学 室 友 乔 治 现 带 落 明 林 雨 桐 隐 瞒 秘 密 秘 密 姚 远 心 味 杂 陈 知 未 选 择 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 郭品超 杨紫 焦恩俊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25918676,1
621,<START> <UNK> 子 农 民 拉 条 子 镇 遇 讨 饭 傻 子 傻 子 回 家 拉 条 子 贴 寻 启 示 久 认 领 傻 子 紧 接 称 傻 子 家 陆 续 现 拉 条 子 傻 子 卖 麻 烦 接 踵 拉 条 子 知 受 骗 口 难 言 想 明 白 好 事 成 坏 事 开 始 农 民 淳 朴 办 法 想 证 清 白 寻 找 傻 子 成 处 缠 傻 子 影 根 短 篇 奔 跑 月 光 改 编 陈 建 斌 编 导 处 作 <UNK> <UNK> <UNK> 陈建斌 <UNK> 王学兵 陈建斌 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25926267,1
622,<START> 浪 漫 天 降 新 空 姐 沙 沙 飞 行 务 感 万 分 期 丝 紧 张 飞 机 无 意 罪 名 林 子 子 林 子 拥 英 俊 帅 气 外 表 豪 放 挥 霍 派 介 典 型 钻 石 王 老 贵 心 思 细 腻 体 贴 善 良 间 推 移 沙 沙 林 子 间 相 互 吸 引 产 生 真 挚 感 情 刁 蛮 苛 刻 务 长 白 晶 晶 风 流 倜 傥 机 长 胡 英 俊 精 明 强 干 空 姐 贾 斯 雯 声 名 显 赫 明 星 右 立 机 舱 性 迥 异 产 生 激 烈 碰 撞 诱 发 样 喜 剧 旋 风 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 夏雨 <UNK> <UNK> 宁瀛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25928069,1
623,<START> 忍 龟 魅 影 突 击 港 城 市 恢 复 平 静 反 派 重 新 召 集 旧 卷 土 重 勾 结 外 星 恶 势 力 朗 格 试 图 称 霸 球 忍 神 龟 莱 昂 纳 拉 斐 尔 纳 泰 罗 米 开 朗 基 罗 记 艾 <UNK> 丽 尔 奥 尼 尔 韦 恩 芬 威 克 面 具 义 警 凯 西 琼 斯 肩 作 战 击 恶 徒 史 莱 德 逃 脱 拘 留 疯 狂 科 学 家 巴 克 斯 特 斯 托 克 曼 笨 拙 左 膀 右 臂 猪 面 牛 头 联 合 发 布 控 制 世 界 恶 魔 计 划 神 龟 史 莱 德 伙 抗 发 现 正 面 邪 恶 力 量 反 派 格 朗 神 龟 面 宇 宙 级 强 手 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Jeremy Howard <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Will <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 威尔·阿奈特 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25955779,1
624,<START> 平 轮 岸 世 纪 代 战 快 结 束 际 台 湾 医 生 严 泽 坤 频 繁 返 台 湾 通 陆 邮 轮 平 轮 便 购 买 药 品 维 持 家 庭 生 计 表 面 风 平 浪 静 心 直 没 止 思 念 战 争 迫 分 恋 雅 子 弟 弟 严 泽 明 心 想 陆 搞 革 命 苦 难 家 庭 风 雨 飘 摇 严 泽 坤 偶 遇 面 缘 军 雷 义 方 夫 雷 军 通 信 兵 佟 庆 念 念 忘 底 层 性 真 士 官 夫 相 逢 班 台 湾 平 轮 书 写 战 乱 代 悲 欢 合 命 运 齿 轮 开 启 代 物 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 章子怡 金城武 宋慧乔 吴宇森 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25956520,1
625,<START> 月 初 月 光 夜 总 歌 朱 莎 娇 爱 港 学 生 祝 展 辉 朱 莎 娇 腹 怀 孩 子 然 祝 展 辉 纽 约 深 造 朱 莎 娇 独 生 儿 祝 君 好 抚 养 长 善 良 朱 莎 娇 收 留 好 姐 妹 儿 子 文 初 无 奈 文 初 <UNK> 子 毒 药 烧 坏 无 法 发 声 晃 眼 祝 君 好 文 初 长 成 日 朱 莎 娇 度 遇 见 祝 展 辉 继 结 识 祝 展 辉 弟 子 司 徒 礼 信 文 初 遇 见 曾 抛 弃 生 母 释 嫌 文 初 帮 助 母 亲 债 间 推 移 文 初 司 徒 礼 信 爱 善 良 美 丽 祝 君 好 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 张智霖 陈乔恩 佘诗曼 叶念琛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25975323,1
626,<START> 悟 空 传 西 游 记 章 节 悟 空 事 孙 悟 空 震 撼 天 齐 天 圣 桀 傲 驯 猴 子 天 庭 毁 掉 花 果 山 掌 控 生 命 运 便 决 心 天 庭 抗 毁 掉 切 戒 律 天 庭 孙 悟 空 遇 爱 紫 生 宿 敌 杨 戬 思 念 昔 日 爱 月 天 蓬 身 注 定 永 生 相 杀 实 甘 命 运 摆 布 止 孙 悟 空 没 想 反 抗 带 浩 劫 切 究 竟 知 天 高 厚 热 血 轻 狂 无 奈 宿 命 难 改 压 抑 绝 难 命 运 真 早 注 定 悟 空 服 次 挥 动 金 箍 棒 诸 佛 烟 消 云 散 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 彭于晏 倪妮 余文乐 郭子健 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26035290,1
627,<START> 怨 灵 雪 莲 华 子 曾 靓 郝 健 <UNK> <UNK> 滩 嘟 嘟 尚 新 新 类 天 驱 车 异 参 加 好 友 婚 礼 途 目 睹 车 祸 现 场 然 冷 眼 旁 观 未 线 生 机 伤 施 援 手 度 路 没 久 车 障 抛 锚 好 容 易 车 推 附 近 服 务 区 夜 幕 降 气 氛 诡 异 雪 莲 服 务 区 角 落 探 寻 根 没 找 影 轻 无 顾 忌 聚 酒 狂 欢 爱 吃 嘟 嘟 赌 输 掉 求 马 路 面 服 务 区 探 险 拍 契 机 诡 异 恐 怖 事 相 继 发 生 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 姜潮 倪慕斯 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26051798,1
628,<START> 结 婚 始 终 找 真 正 想 生 孩 文 艺 独 踏 路 途 意 利 参 加 提 琴 赛 遇 陪 李 想 短 短 天 相 处 心 发 生 变 化 风 流 倜 傥 副 机 长 凌 霄 担 勤 友 顾 蕾 居 面 蕾 方 父 母 结 婚 求 步 酒 店 烤 鸭 师 傅 曹 鹏 担 主 老 婆 田 海 心 言 听 计 海 心 好 容 易 事 业 转 机 发 现 怀 孕 成 夫 妻 俩 战 争 导 火 索 曾 段 伤 心 爱 情 历 叶 雯 雯 婚 纱 店 店 长 拒 绝 旧 爱 示 好 身 心 新 准 备 精 美 婚 纱 然 没 注 意 婚 纱 设 计 师 陈 震 轩 充 满 挚 爱 关 怀 目 光 繁 华 市 爱 情 <UNK> 奔 忙 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 高圆圆 姜武 李晨 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26140241,1
629,<START> 情 敌 蜜 月 夏 雨 家 婚 恋 网 站 工 作 负 责 路 单 身 测 试 配 指 数 作 撮 合 证 夏 雨 交 友 许 默 拥 匹 配 度 <UNK> 天 作 合 然 夏 雨 友 步 入 婚 姻 殿 堂 传 许 默 劈 腿 富 豪 千 金 叶 静 斯 订 婚 消 息 周 云 枫 夏 雨 头 司 公 司 财 政 吃 紧 分 头 痛 叶 静 斯 父 亲 周 云 枫 身 金 主 决 定 叶 静 斯 手 周 云 枫 夏 雨 假 扮 情 侣 混 近 许 默 叶 静 斯 身 企 图 作 梗 拆 散 间 推 移 事 态 发 展 逐 渐 脱 掌 控 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 张雨绮 权相宇 霍建华 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26163541,1
