,descriptions,id,scores
655,<START> 六人 晚餐 <UNK> 外号 厂区 终结者 热血青年 丁 成功 <UNK> 林晓蓝 一场 厂区 青年 大战 偶遇 暗生 情愫 丁 成功 父亲 — — 单身 爸爸 <UNK> 林晓蓝 母亲 — — 单身 妈妈 <UNK> 展开 一场 中年 之恋 两个 单亲 家庭 <UNK> 六人 晚餐 丁 成功 林晓蓝 就此 一段 青春 <UNK> 充满 悲怆 爱情故事 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 窦骁 张钧甯 邬君梅 李远 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26412618,1
656,<START> <UNK> <UNK> <UNK> 全国 流浪 乞讨 儿童 数量 100 万 150 <UNK> 乡村 地区 买卖 儿童 几近 <UNK> 一个 完整 地下 黑色 利益 链 盲人 小女孩 晶晶 <UNK> 头 目的 犯罪团伙 控制 街头 乞讨 赚钱 地铁 <UNK> 赵亮 赵亮 一名 落魄 摇滚 大叔 整天 <UNK> 盲人 坑蒙拐骗 逃脱 <UNK> 残暴 毒打 赵亮 带领 下到 派出所 民警 王 莉莉 找 不到 晶晶 家 晶晶 却说 赵亮 爸爸 万般无奈 之下 赵亮 只好 暂时 收留 最终 犯罪团伙 找到 晶晶 <UNK> 身份 带走 晶晶 犯罪团伙 到底 关系 赵亮 <UNK> 踏上 一场 未知 行程 晶晶 故事 刚刚开始 … … <UNK> <UNK> <UNK> <UNK> <UNK> 李杨 <UNK> <UNK> 李杨 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26415327,1
657,<START> 白云 桥 孟妍 情人 李小天 合谋 报复 丈夫 张青 便 收养 古曼童 巫 蛊 诅咒 晚上 孟妍 白云 桥 真的 碰到 <UNK> 孩子 婴灵 告诉 一个 惊天 秘密 一种 神秘 力量 控制 身边 展开 疯狂 报复 到底 破除 <UNK> 劫数 一道 难解 谜团 <UNK> <UNK> <UNK> 钟萱 <UNK> <UNK> 钟萱 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26438800,1
658,<START> … … 黑粉 结婚 <UNK> 小心 撞破 明星 后准 <UNK> 手机 拍照 <UNK> 独家 <UNK> 引发 后准 <UNK> 遭 杂志社 辞退 从此 后准 <UNK> 复仇 黑粉 两人 <UNK> 受邀 参与 一档 真人秀 节目 <UNK> 过程 渐生 情愫 而后 准 高翔 <UNK> 关系 渐渐 浮出 水面 … … <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 袁姗姗 姜潮 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26564988,1
659,<START> 笔仙 魔咒 医学院 <UNK> 大一 新生 宋 朵朵 不知 近 一段时间 一个 三个 带 面具 之人 请 笔仙 恐怖 噩梦 醒 偶尔 <UNK> 女鬼 朵朵 好友 白妮 参加 一个 名为 <UNK> 夜谭 社团 <UNK> 齐 小川 接收 社团 新 前往 废弃 医学院 <UNK> 寻找 <UNK> 头骨 夜幕降临 朵朵 白妮 相约 来到 恐怖 所在 据说 当年 一位 <UNK> 曾 自杀 尸体 泡 <UNK> 自此 <UNK> 闹鬼 说法 便 不胫而走 寻找 头骨 过程 朵朵 遭遇 白衣 女鬼 莫大 惊吓 考试 前夕 几位 好 朋友 相约 来到 <UNK> <UNK> 遭遇 促使 请来 笔仙 搜索 真相 … … <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 关尔 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26593958,1
660,<START> 紫霞 面对 一份 真挚 爱情 至尊宝 选择 珍惜 时光 <UNK> 面对 选择 悲剧 还会 重演 五百年 紫霞 仙子 孙悟空 如来佛 <UNK> 供奉 神灯 灯芯 某日 紫霞 仙子 意外 之中 <UNK> <UNK> <UNK> 孙悟空 挺身而出 接受 残酷 惩罚 紫霞 仙子 孙悟空 相约 偷偷 降临 凡间 体味 人世 真情 爱慕 紫霞 仙子 <UNK> 不空 亦 紧随其后 凡间 紫霞 仙子 <UNK> <UNK> <UNK> 不空 <UNK> 跟随 保护 安危 忠心 副将 想到 孙悟空 阴差阳错 之中 两人 对手 — — 敌对 军营 军医 一段 错位 情爱 纠葛 再度 上演 <UNK> <UNK> <UNK> 徐洁儿 袁晓超 刘承俊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26598601,1
661,<START> 妈妈 咪 鸭 <UNK> 电影 妈妈 咪 鸭 讲述 <UNK> <UNK> <UNK> 途中 <UNK> <UNK> 大鹏 桀骜不驯 爱 <UNK> 女友 晶晶 <UNK> 不慎 <UNK> 一群 <UNK> 小鸭子 不服 <UNK> 大鹏 <UNK> 不得已 两只 <UNK> 小鸭子 淘淘 憇 憇 临时 父子 档 踏上 一路 乌龙 寻亲 <UNK> 旅 经历 一连串 惊险 刺激 有趣 冒险 <UNK> 壮美 <UNK> 爬 <UNK> 山脉 遇上 好心 收留 <UNK> <UNK> <UNK> 搭乘 春运 卡车 猪 <UNK> 半 <UNK> 中医 技能 <UNK> 路途 <UNK> 时刻 抵御 想 <UNK> <UNK> 险些 <UNK> 烤鸭 大鹏 淘淘 姐弟 命运 紧紧 关联 <UNK> 大鹏 学会 责任 耐心 <UNK> 大鹏 女友 晶晶 原谅 两只 小鸭子 爱意 满满的 <UNK> <UNK> 赵路 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26603666,1
662,<START> 分手 我爱你 <UNK> 钟 家宝 结婚 十周年 瑞士 滑雪 庆祝 出发 <UNK> 遇 几年 老友 琪琪 二人 发觉 对方 情愫 从未 减退 <UNK> 提出 <UNK> 瑞士 <UNK> 一个 不可告人 秘密 <UNK> <UNK> <UNK> <UNK> 方力申 邓丽欣 <UNK> 叶念琛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26611458,1
663,<START> 潘金莲 一个 <UNK> 李 雪莲 纠正 一句 话 <UNK> <UNK> 十年 <UNK> 打交道 过程 没想到 一件 事 一件 事 <UNK> 事 十年 这句 话 纠正 饱尝 世间 <UNK> <UNK> 明白 一个 道理 李 雪莲 纠正 这句 话 前夫 前夫 李 雪莲 潘金莲 李 雪莲 告诉 潘金莲 <UNK> <UNK> 范冰冰 郭涛 大鹏 冯小刚 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26630781,1
664,<START> 槟榔 西施 许丽珍 一位 槟榔 西施 8 岁 儿子 相依为命 生活 像是 挣脱 牢笼 只能 日复一日 忍受 <UNK> 眼光 挣钱 过活 … 天 走出 离婚 阴霾 警员 林康伟 因缘际会 进一步 接触 … 槟榔 <UNK> 一位 大陆 新娘 <UNK> 刘惠敏 <UNK> 西施 <UNK> 许父 <UNK> 赌债 偷走 许丽珍 母亲 留下 <UNK> … 许丽珍 再次 打开 心扉 尝试 接受 林康伟 感情 之际 许父 罹癌 好友 刘惠敏 强暴 … 原本 <UNK> 扭转 命运 许丽珍 面临 陷入 更大 牢笼 危机 … <UNK> <UNK> <UNK> <UNK> <UNK> 张家瑜 薛贤坚 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26633265,1
665,<START> 傲娇 偏见 北漂 网络 写手 <UNK> <UNK> 洞 <UNK> 常人 整日 穿行 白日梦 之中 梦想 <UNK> <UNK> 误打误撞 毁掉 <UNK> <UNK> <UNK> 追求 女神 精心 布置 告白 仪式 冤家 阴差阳错 之下 被迫 带 傲娇 偏见 同居 生活 朱侯 高富帅 好 基友 <UNK> <UNK> <UNK> 一见钟情 展开 猛烈 攻势 不料 朱侯 再三 阻挠 傲娇 任性 撞 偏见 无理 一场 鸡飞狗跳 脱线 恋情 袭 跨越 银河系 世纪 和解 即将 上演 <UNK> <UNK> <UNK> <UNK> 迪丽热巴 张云龙 <UNK> 李海蜀 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26644002,1
666,<START> <UNK> 十七岁 男生 段柏文 自幼 <UNK> <UNK> 矛盾 剧烈 敏感 坎坷 少年 爱上 特立独行 老师 <UNK> 李珥 秘密 <UNK> 少女 <UNK> 一个 秘密 暗恋着 青梅竹马 段柏文 发现自己 闺蜜 个性 校花 <UNK> 秘密 经营 段 <UNK> 关系 愤怒 复仇 计划 … … <UNK> <UNK> <UNK> <UNK> <UNK> 陈飞宇 欧阳娜娜 <UNK> 连奕琦 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26650037,1
667,<START> 超级 快递 超级 快递 员 <UNK> <UNK> 途中 偶然 卷入 神像 争夺 事件 做梦 没想到 遇见 一位 神秘 <UNK> 反遭 对方 胁迫 对付 国际 大盗 <UNK> 小马 平时 送 快递 路线 熟悉 使命 <UNK> <UNK> 劲 终于 成功 神像 不料 事件 变得 扑朔迷离 … … <UNK> <UNK> <UNK> David <UNK> <UNK> 陈赫 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26651353,1
668,<START> 王牌 逗 王牌 囧 <UNK> 侠盗 <UNK> <UNK> 强 联手 世界 恐怖组织 抢夺 上帝 种子 上帝 种子 一种 神奇 种子 丢 一点 水 <UNK> <UNK> <UNK> <UNK> 恐怖组织 居然 拿到 神奇 上帝 种子 试图 改变 掌控 世界 维护 世界 和平 <UNK> <UNK> 梦 <UNK> 冒险 夺宝 拯救 世界 故事 <UNK> <UNK> <UNK> <UNK> <UNK> 刘德华 黄晓明 王祖蓝 王晶 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26662192,1
669,<START> 处女座 叶小萌 经营 一间 茶餐厅 身为 处女座 感情 高 近 三十 依然 形单影只 美食 杂志 主编 冷安 处女座 却是 <UNK> 花花公子 身边 莺莺燕燕 从未 断绝 实际上 一个 走进 冷安 内心 偶然 叶小萌 结识 名为 大卫 <UNK> 总经理 大卫 未婚妻 琳达 落 跑 耿耿于怀 巧合 叶小萌 琳 达 <UNK> 叶小萌 大卫 渐渐 走到 琳达 叶小萌 一根 永远 <UNK> 某日 冷安 震惊 发现自己 竟然 味觉 以此 契机 叶小萌 冷安 渐渐 熟悉 <UNK> <UNK> <UNK> <UNK> 安以轩 <UNK> 方中信 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26673217,1
670,<START> 夏天 19 岁 <UNK> 19 岁 少年 <UNK> 遭遇 交通 意外 医院 <UNK> 偷窥 对面 别墅 美丽 少女 <UNK> 偶然 目睹 少女 <UNK> 过程 抑制 迷恋 一段 矛盾 惊险 恋爱 故事 夏天 上演 充满 悬念 纠结 情节 发生 19 岁 夏天 年纪 奋不顾身 无惧 真相 爱恋 付出 <UNK> <UNK> <UNK> 黄子韬 杨采钰 杜天皓 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26677981,1
671,<START> <UNK> 身高 差 摄影 系 研究生 张潇 拥有 <UNK> <UNK> 厘米 身高 站 人群 最为 <UNK> 一个 某日 张潇 邂逅 名为 夏汐 泠 女孩 <UNK> <UNK> 夏汐 泠 身高 <UNK> 厘米 张潇 一眼 认定 夏汐 泠 寻找 模特 <UNK> 矮 两人 站 校园 一道 独特 <UNK> 一场 意外 夏汐 泠 张潇 误会 时间 推移 夏汐 泠 发现 <UNK> 外表 粗犷 张潇 拥有 一颗 柔软 温暖 内心 张潇 亦 早就 喜欢 古灵精怪 夏汐 泠 一番 精心策划 张潇 鼓起勇气 <UNK> 泠 表白 想到 夏汐 泠 果断 拒绝 追求 <UNK> <UNK> <UNK> 高以翔 <UNK> <UNK> 马侃 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26696875,1
672,<START> 茉莉 牌局 著名 编剧 艾伦 <UNK> 即将 转行 导演 导演 第一部 电影 茉莉 牌局 该片 真人真事 创作 讲述 <UNK> 公主 茉莉 布鲁姆 故事 茉莉 布鲁姆 年轻 专注 滑雪 水平 世界 <UNK> <UNK> <UNK> <UNK> 不幸 <UNK> 在读 法律 学院 一年 假 跑 洛杉矶 <UNK> 迷上 开设 赌局 聪明 头脑 茉莉 八年 间 开设 赌局 赚 <UNK> 赌局 好莱坞 巨星 富豪 巨贾 包括 <UNK> 莱 <UNK> <UNK> <UNK> <UNK> 茉莉 牌局 茉莉 布鲁姆 本人 2014 出版 <UNK> 改编 <UNK> 负责 制作 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26704137,1
