,descriptions,id,scores
657,<START> 白云 桥 <UNK> 情人 李 小天 合 谋 报复 丈夫 张 便 收养 <UNK> <UNK> <UNK> 诅咒 天 晚上 <UNK> 白云 桥 <UNK> 碰到 <UNK> 孩子 <UNK> 并告 诉 惊天 秘密 种 神秘 力量 控制 身边 人展 开疯 狂 报复 到底 破除 <UNK> <UNK> 成 难解 谜团 <UNK> <UNK> <UNK> 钟萱 <UNK> <UNK> 钟萱 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26438800,1
658,<START> 黑粉 结婚 <UNK> <UNK> 淼 小心 撞破 明星 后准 私生 <UNK> <UNK> <UNK> <UNK> 独家 <UNK> 引发 后准 <UNK> 遭 杂志 <UNK> <UNK> 准 <UNK> 成 复仇 黑粉 双 <UNK> <UNK> 档 真人 秀 节 目 <UNK> 过程 渐 生情 愫 后准 高翔 <UNK> 关系 渐 渐 浮出 水面 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 袁姗姗 姜潮 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26564988,1
659,<START> 笔 仙魔 咒 <UNK> 学院 心理 学 系 新 生 宋 朵朵 不知 近 段 时间 带 面具 请 笔仙 恐怖 噩梦 偶尔 <UNK> 女鬼 朵朵 好友 白妮 参加 名 鬼 话 夜谭 社团 天 <UNK> 齐 小川 接收 社团 新任 务 前往 废弃 <UNK> 院 教学 楼 寻找 <UNK> 头 夜幕 降临 朵朵 白妮 相约 来到 恐怖 所在 当年 <UNK> 曾 自杀 尸 <UNK> <UNK> <UNK> 自此 <UNK> 闹鬼 说法 便 不胫 寻找 <UNK> 过程 朵朵 遭遇 白衣 <UNK> 考试 前夕 几位 好 朋友 相约 来到 <UNK> <UNK> 遭遇 促使 请来 笔仙 搜索 真相 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 关尔 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26593958,1
660,<START> 紫 霞 曾 真挚 爱情 尊宝 没 选择 珍惜 时光 倒流 选择 悲剧 <UNK> 重演 五百 紫 霞 仙子 孙 悟空 如来 <UNK> 供奉 神灯 灯芯 某日 霞 仙子 意外 之中 <UNK> 卷 <UNK> 孙 悟空 挺身 <UNK> 接受 残酷 惩罚 紫 霞 仙子 孙 悟空 相 约 偷偷 降临 凡 间 体味 世真 爱 慕着 紫 霞 仙子 灯 座 亦 <UNK> 其后 紫 霞 仙子 <UNK> 英 姿 飒 爽 女将 军 <UNK> 紧 保护 安危 忠心 副 没 想到 悟空 阴差 阳 错 之中 两人 对手 敌 <UNK> <UNK> 段 错位 情爱 纠 葛 再度 <UNK> <UNK> <UNK> 徐洁儿 袁晓超 刘承俊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26598601,1
661,<START> 妈 妈咪 鸭 <UNK> 鸭 电影 妈 妈咪 鸭 讲述 <UNK> <UNK> 南方 <UNK> 途中 <UNK> 飞 行家 大鹏 桀骜 不驯 爱 捣 女友 晶晶 <UNK> 不慎 <UNK> 群 <UNK> 鸭子 不服 <UNK> 大鹏 单 <UNK> 鸭子 淘淘 <UNK> 父子 档 踏上 路 乌龙 寻亲 <UNK> 经历 串惊 险 刺激 有趣 冒险 <UNK> 壮 美 <UNK> <UNK> <UNK> <UNK> 遇上 好心 收留 <UNK> <UNK> 严 <UNK> 搭乘 <UNK> <UNK> 半 <UNK> 医 技能 <UNK> 路途 时刻 <UNK> <UNK> <UNK> 险些 <UNK> 鸭 大鹏 淘淘 姐弟 命运 紧 <UNK> <UNK> 大鹏 学会 责任 耐心 <UNK> <UNK> 大鹏 女友 晶晶 原谅 鸭子 爱意 满满 家庭 <UNK> 赵路 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26603666,1
662,<START> 分手 爱 王 <UNK> 钟家 宝 结婚 周年 瑞士 滑雪 庆祝 出发 华 重遇 年前 老友 琪 琪 发 <UNK> 对方 情愫 未 <UNK> 提出 不去 瑞士 <UNK> 告人 秘密 <UNK> <UNK> <UNK> <UNK> 方力申 邓丽欣 <UNK> 叶念琛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26611458,1
663,<START> 潘 金莲 农村 妇 李 雪莲 纠 正 句 话 <UNK> 下下 方方 面面 交道 打交 过程 没 想到 事 变 成 事 没 这句 话 纠 正 饱尝 世间 人情 <UNK> <UNK> 道理 李 雪莲 <UNK> 这句 话 夫说 夫说 李 雪莲 潘 金莲 李 雪莲 告诉 潘 金莲 <UNK> <UNK> 范冰冰 郭涛 大鹏 冯小刚 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26630781,1
664,<START> 槟榔 西施 许 丽珍 槟榔 西施 8 岁 儿子 相依 命 生活 <UNK> <UNK> 脱 牢笼 只能 <UNK> 日 受 旁 <UNK> 眼光 挣 钱 某天 走出 离婚 阴霾 警员 林 <UNK> 缘 际 进 步 接触 槟榔 摊 大陆 新 刘 惠敏 西施 <UNK> 许父 积 欠 赌债 偷走 许 丽 <UNK> 亲 留下 <UNK> 许 丽 <UNK> 备 再次 打开 心扉 尝试 接受 <UNK> 感情 际 许父 罹癌 好友 刘 惠敏 强暴 原本 <UNK> 扭转 命运 许 丽珍 陷入 更大 牢笼 危机 <UNK> <UNK> <UNK> <UNK> <UNK> 张家瑜 薛贤坚 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26633265,1
665,<START> 傲娇 偏见 北 <UNK> 络 写手 唐 楠楠 脑洞 常人 整日 穿行 白日 梦 之中 梦想 天 成 <UNK> <UNK> 误 打误 撞毁 掉 贱 萌 <UNK> 朱 侯 追求 女神 精心 <UNK> 告白 仪式 这对 冤家 阴 差阳 错 之下 迫带 傲娇 偏见 同居 生活 朱侯 高富 <UNK> 基友 萧 见 <UNK> 唐 楠楠 见 钟 情展 开 猛烈 攻势 不料 朱侯 阻挠 傲娇 性 撞上 偏见 无理 场 鸡 飞 狗 跳 <UNK> 恋 <UNK> <UNK> 次 跨 <UNK> 河系 世纪 大和 解 <UNK> <UNK> <UNK> <UNK> 迪丽热巴 张云龙 <UNK> 李海蜀 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26644002,1
666,<START> <UNK> 十七 岁 男生 段 柏文 幼 丧 <UNK> 矛 <UNK> 敏感 <UNK> 少年 爱 特立 独行 老师 耳朵 李 珥 秘密 气 少女 <UNK> 秘密 暗恋 青梅 竹 马 段 柏文 天 发现 闺蜜 个性 校花 <UNK> 秘密 营 段 柏文 关 愤怒 复仇 计 <UNK> <UNK> <UNK> <UNK> <UNK> 陈飞宇 欧阳娜娜 <UNK> 连奕琦 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26650037,1
667,<START> 超级 快 递 超级 快 递 员 <UNK> 次 <UNK> 途中 偶然 卷 入 神像 争夺 事件 做梦 没 想 遇见 神秘 性 <UNK> 郎 反遭 <UNK> 对付 国 际 小马 <UNK> 送 快 递 路线 熟悉 使命 <UNK> <UNK> 终 成功 神像 不料 事件 变得 <UNK> <UNK> <UNK> <UNK> David <UNK> <UNK> 陈赫 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26651353,1
668,<START> 王牌 逗 王牌 囧 <UNK> 爷 侠 盗 <UNK> <UNK> <UNK> 世界 恐怖 组织 抢 夺 上帝 种子 谓 上帝 种子 种 神奇 种子 无 丢 点 <UNK> 参 天大 树 唯恐 天下 不乱 恐怖 组织 居然 拿到 神奇 上帝 种子 试 图 改变 掌控 世界 维护 世界 <UNK> <UNK> 梦 <UNK> 险 夺 宝 拯救 世界 故事 <UNK> <UNK> <UNK> <UNK> <UNK> 刘德华 黄晓明 王祖蓝 王晶 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26662192,1
669,<START> 处 座 叶 萌 营 间 茶 餐厅 身为 处 女座 感情 非 <UNK> 年近 三十 依然 形 <UNK> 美食 杂志 主 编 冷安 处 女座 游戏 人间 花花 公子 莺 莺 燕燕 <UNK> 绝 可实 际 没 够 走 进 冷安 内心 次 偶然 叶 小萌 结识 名为 大卫 <UNK> <UNK> 经理 卫 未婚 <UNK> 达 落跑 耿耿 巧合 小萌 <UNK> 处 样 叶 小萌 大卫 渐渐 走到 叶 小萌 内心 一根 永远 某日 冷安 震惊 发现 竟然 味觉 契机 小萌 冷安 间 渐 渐 熟悉 <UNK> <UNK> <UNK> <UNK> 安以轩 <UNK> 方中信 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26673217,1
670,<START> 夏天 19 岁 <UNK> 19 岁 少年 <UNK> 遭遇 <UNK> 外后 医院 <UNK> <UNK> <UNK> 对面 别墅 美丽 少女 <UNK> 颖 偶然 目睹 少女 过程 抑制 迷恋 段 矛盾 惊险 恋爱 故事 夏天 充满 悬念 纠结 情节 发生 19 岁 夏天 年纪 奋 不顾 样 无 惧 真相 <UNK> 恋 <UNK> <UNK> <UNK> <UNK> 黄子韬 杨采钰 杜天皓 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26677981,1
671,<START> <UNK> 身高 差 摄 <UNK> 研究 <UNK> 潇 拥 <UNK> <UNK> 厘米 身 站 人群 总 <UNK> 那一 某日 潇 邂逅 名为 夏汐 泠 女孩 生来 <UNK> 夏汐 泠 身高 <UNK> 厘米 张潇 眼 认定 夏汐 泠 寻找 模特 高 <UNK> 两人 站 校园 独特 风景 线 场 意外 夏汐 泠 对张 潇 误会 时间 推移 夏汐 泠 发现 <UNK> 外表 粗犷 张潇 <UNK> 颗 柔软 温暖 内心 张潇 亦 早 喜欢 古灵 精怪 夏汐 泠 番 精心 策划 潇 鼓起 勇气 夏汐 泠 表白 没 想到 <UNK> 泠 果断 拒绝 追求 <UNK> <UNK> <UNK> 高以翔 <UNK> <UNK> 马侃 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26696875,1
672,<START> 茉莉 牌局 著名 编 剧 艾伦 <UNK> 即将 转行 导演 导演 电影 茉莉 牌局 该片 真人 真事 创作 讲述 公主 茉莉 布鲁姆 故事 茉莉 布鲁姆 年轻 <UNK> <UNK> 水平 世界 <UNK> <UNK> <UNK> 选拔 不幸 <UNK> 孙 读 法律 学院 <UNK> 洛杉矶 招待 结 果 迷 开设 赌 局 聪明 头脑 茉莉 间 开 设 赌 <UNK> 数百 万 美 元 赌局 都是 好莱 坞 巨星 富豪 巨贾 包括 <UNK> <UNK> <UNK> 茉莉 牌局 <UNK> 布鲁姆 本人 2014 出版 回忆 录 改编 负责 制作 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26704137,1
673,<START> 豆福 传 西汉 武帝 间 <UNK> 王 刘 <UNK> 尚 仙 广 <UNK> 类 <UNK> <UNK> 未 炼 成 <UNK> <UNK> <UNK> 生命 <UNK> 主人 <UNK> 福 <UNK> 样 痴迷 仙术 苦修 未能 <UNK> <UNK> 青梅 竹马 <UNK> 志同 道合 好友 皆 怀疑 仙术 劝 放弃 豆福 苦苦 次 机缘 巧合 豆福 神经 病院 碰上 神经 兮兮 神经 神 <UNK> 指点 豆福 仙术 突飞 猛进 <UNK> 背后 阴谋 浮出 水面 <UNK> <UNK> 陈佩斯 李立群 季冠霖 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26705107,1
674,<START> 幸福 城市 影片 故事 讲述 主人 公 城市 时代 <UNK> 夜晚 经历 事件 <UNK> 李鸿其 黄璐 <UNK> 何蔚庭 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26707077,1
675,<START> <UNK> 艾青 丈夫 伟文 结婚 感情 要好 两人 没 孩子 这并 妨碍 <UNK> 朋友 眼中 幸福 美满 <UNK> 夫妻 伟文 母亲 生病 <UNK> 顾 艾青 丈夫 回到 地处 偏远 家乡 婆婆 <UNK> 屋檐 婆婆 希望 艾青 伟文 够 <UNK> 代 家族 延续 <UNK> 领来 名叫 心心 女孩 艾青 伟文 领 养 艾青 莫名 <UNK> 之中 母亲 奇怪 心心 来到 家庭 家中 接 连三 发生 诡异 事件 艾青 <UNK> 悲惨 过往 记忆 亦 卷 土重 家庭 变得 四分 五裂 <UNK> <UNK> <UNK> <UNK> 菅纫姿 连凯 许绍雄 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26711052,1
